item_id,app_name,genres
332710,1Quest,Indie
332710,1Quest,RPG
328500,Potatoman Seeks the Troof,Indie
335170,Potatoman Seeks The Troof OST,Indie
297350,The Old City: Leviathan,Adventure
297350,The Old City: Leviathan,Indie
328830,Rugby Union Team Manager 2015,Action
328830,Rugby Union Team Manager 2015,Casual
328830,Rugby Union Team Manager 2015,Simulation
328830,Rugby Union Team Manager 2015,Sports
328830,Rugby Union Team Manager 2015,Strategy
324080,Rising World,Action
324080,Rising World,Adventure
324080,Rising World,Indie
324080,Rising World,RPG
324080,Rising World,Early Access
336010,MXGP - The Official Motocross Videogame Compact,Racing
336010,MXGP - The Official Motocross Videogame Compact,Simulation
336010,MXGP - The Official Motocross Videogame Compact,Sports
288670,Myths Of Orion: Light From The North,Adventure
288670,Myths Of Orion: Light From The North,Casual
318520,Euro Truck Simulator 2 - Christmas Paint Jobs Pack,Indie
318520,Euro Truck Simulator 2 - Christmas Paint Jobs Pack,Simulation
295053,Rocksmith® 2014 – Bullet For My Valentine - “Your Betrayal”,Casual
295053,Rocksmith® 2014 – Bullet For My Valentine - “Your Betrayal”,Simulation
317440,Quantum Rush Champions,Action
317440,Quantum Rush Champions,Casual
317440,Quantum Rush Champions,Indie
317440,Quantum Rush Champions,Racing
317440,Quantum Rush Champions,Simulation
317440,Quantum Rush Champions,Sports
295052,Rocksmith® 2014 – Bullet For My Valentine - “Hearts Burst Into Fire”,Casual
295052,Rocksmith® 2014 – Bullet For My Valentine - “Hearts Burst Into Fire”,Simulation
295054,Rocksmith® 2014 – Bullet For My Valentine - “Scream Aim Fire”,Casual
295054,Rocksmith® 2014 – Bullet For My Valentine - “Scream Aim Fire”,Simulation
313374,Middle-earth: Shadow of Mordor - Deadly Archer Rune,Action
313374,Middle-earth: Shadow of Mordor - Deadly Archer Rune,Adventure
295055,Rocksmith® 2014 – Bullet For My Valentine - “Hand Of Blood”,Casual
295055,Rocksmith® 2014 – Bullet For My Valentine - “Hand Of Blood”,Simulation
310790,Geometry Wars™ 3: Dimensions Evolved,Action
330830,Tales from the Borderlands,Adventure
333040,Fallen Enchantress: Legendary Heroes - Battlegrounds DLC,Indie
333040,Fallen Enchantress: Legendary Heroes - Battlegrounds DLC,RPG
333040,Fallen Enchantress: Legendary Heroes - Battlegrounds DLC,Strategy
295056,Rocksmith® 2014 – Bullet For My Valentine Song Pack,Casual
295056,Rocksmith® 2014 – Bullet For My Valentine Song Pack,Simulation
326720,Instant Dungeon!,Action
326720,Instant Dungeon!,Indie
333700,Chucks Challenge 3D: Happy Holidays DLC,Indie
333870,Feel-A-Maze,Indie
331892,Guns and Robots - Epic Pack,Action
331892,Guns and Robots - Epic Pack,Free to Play
331892,Guns and Robots - Epic Pack,Indie
331892,Guns and Robots - Epic Pack,Massively Multiplayer
331892,Guns and Robots - Epic Pack,RPG
334710,Ilamentia,Action
334710,Ilamentia,Indie
322510,Beginner's Package,Action
322510,Beginner's Package,Casual
322510,Beginner's Package,Free to Play
330240,Star Hero Summon Scroll,Action
330240,Star Hero Summon Scroll,Casual
330240,Star Hero Summon Scroll,Free to Play
330230,Rage Berserker's Perfect Package,Action
330230,Rage Berserker's Perfect Package,Casual
330230,Rage Berserker's Perfect Package,Free to Play
266150,Lost Saga NA,Action
266150,Lost Saga NA,Casual
266150,Lost Saga NA,Free to Play
230310,Akaneiro: Demon Hunters,Action
230310,Akaneiro: Demon Hunters,Free to Play
230310,Akaneiro: Demon Hunters,Indie
230310,Akaneiro: Demon Hunters,RPG
319210,Space Salvager,Adventure
319210,Space Salvager,Indie
319210,Space Salvager,RPG
323780,Fireworks Simulator,Simulation
312370,"Warhammer 40,000: Armageddon",Strategy
273860,Snowcat Simulator,Simulation
331230,Croixleur Sigma Original Soundtrack,Action
331230,Croixleur Sigma Original Soundtrack,Indie
331250,ETHER VAPOR Remaster Original Soundtrack,Action
331260,Fairy Bloom Freesia Original Soundtrack,Action
331260,Fairy Bloom Freesia Original Soundtrack,Indie
334520,eXceed 2nd - Vampire REX Original Soundtrack,Action
331670,The Jackbox Party Pack,Casual
331670,The Jackbox Party Pack,Indie
331670,The Jackbox Party Pack,Strategy
334510,eXceed - Gun Bullet Children Original Soundtrack,Action
334510,eXceed - Gun Bullet Children Original Soundtrack,Indie
329260,Defense Grid 2 Demo,Strategy
335350,Goat Simulator: Original Soundtrack,Casual
335350,Goat Simulator: Original Soundtrack,Indie
335350,Goat Simulator: Original Soundtrack,Simulation
323420,Planetary Annihilation - Original Soundtrack,Strategy
266980,The Labyrinth of Time,Adventure
257260,Inherit the Earth: Quest for the Orb,Adventure
257260,Inherit the Earth: Quest for the Orb,Casual
334530,eXceed 3rd - Jade Penetrate Black Package Original Soundtrack,Action
330730,Cloudbuilt - Defiance,Action
330730,Cloudbuilt - Defiance,Indie
327010,Motorama,Action
327010,Motorama,Racing
292480,Magical Battle Festa,Action
292480,Magical Battle Festa,Indie
263480,Final Rush,Action
263480,Final Rush,Indie
325130,X-Plane 10 AddOn - Aerosoft - Airport Mykonos,Simulation
332150,LEVEL UP!,Action
332150,LEVEL UP!,Indie
332150,LEVEL UP!,Early Access
334860,LEVEL UP! Demo,Action
334860,LEVEL UP! Demo,Indie
325210,Eternal Winter,Action
325210,Eternal Winter,Adventure
325210,Eternal Winter,Early Access
262470,Rollers of the Realm,Action
262470,Rollers of the Realm,Adventure
262470,Rollers of the Realm,Casual
262470,Rollers of the Realm,Indie
262470,Rollers of the Realm,RPG
258403,Rocksmith® 2014 – Foo Fighters - “Monkey Wrench”,Casual
258403,Rocksmith® 2014 – Foo Fighters - “Monkey Wrench”,Simulation
318412,Middle-earth: Shadow of Mordor - Skull Crushers Warband,Action
318412,Middle-earth: Shadow of Mordor - Skull Crushers Warband,Adventure
258402,Rocksmith® 2014 – Foo Fighters - “The Pretender”,Casual
258402,Rocksmith® 2014 – Foo Fighters - “The Pretender”,Simulation
258404,Rocksmith® 2014 – Foo Fighters - “Rope”,Casual
258404,Rocksmith® 2014 – Foo Fighters - “Rope”,Simulation
313373,Middle-earth: Shadow of Mordor - Hidden Blade Rune,Action
313373,Middle-earth: Shadow of Mordor - Hidden Blade Rune,Adventure
333320,Sneaky Sneaky - Official Soundtrack,Indie
333320,Sneaky Sneaky - Official Soundtrack,RPG
333320,Sneaky Sneaky - Official Soundtrack,Strategy
331920,Airline Tycoon Deluxe,Simulation
311400,OCEAN CITY RACING: Redux,Action
311400,OCEAN CITY RACING: Redux,Casual
311400,OCEAN CITY RACING: Redux,Indie
311400,OCEAN CITY RACING: Redux,Racing
311400,OCEAN CITY RACING: Redux,Simulation
324750,StuntMANIA Reloaded,Adventure
324750,StuntMANIA Reloaded,Casual
324750,StuntMANIA Reloaded,Racing
331290,Miko Gakkou: Second Year,Action
331290,Miko Gakkou: Second Year,Indie
326590,Cinemaware Anthology: 1986-1991,Action
326590,Cinemaware Anthology: 1986-1991,Simulation
326590,Cinemaware Anthology: 1986-1991,Sports
326590,Cinemaware Anthology: 1986-1991,Strategy
321560,The Sun and Moon,Action
321560,The Sun and Moon,Indie
326440,Defenders of Time Demo,Strategy
330511,Onikira - Bonus Contents,Action
330511,Onikira - Bonus Contents,Adventure
330511,Onikira - Bonus Contents,Indie
330510,Onikira - Soundtrack,Action
330510,Onikira - Soundtrack,Adventure
330510,Onikira - Soundtrack,Indie
328600,Frozen Synapse Prime,Strategy
332340,Frozen Synapse Prime - Soundtrack,Strategy
298880,Lords of Xulima - The Talisman of Golot,Indie
298880,Lords of Xulima - The Talisman of Golot,RPG
282070,This War of Mine,Adventure
282070,This War of Mine,Indie
282070,This War of Mine,Simulation
319290,Lords of Xulima - Special Digital Rewards,Adventure
319290,Lords of Xulima - Special Digital Rewards,Indie
319290,Lords of Xulima - Special Digital Rewards,RPG
296570,Lords of Xulima,RPG
306020,Bloons TD 5,Action
306020,Bloons TD 5,Strategy
269530,Voice of Pripyat,Action
269530,Voice of Pripyat,Indie
269530,Voice of Pripyat,Massively Multiplayer
269530,Voice of Pripyat,Early Access
331470,Everlasting Summer,Adventure
331470,Everlasting Summer,Casual
331470,Everlasting Summer,Free to Play
331470,Everlasting Summer,Indie
303690,FATE: The Cursed King,Action
303690,FATE: The Cursed King,Adventure
303690,FATE: The Cursed King,RPG
331800,RaceRoom - DTM Experience 2014,Free to Play
331800,RaceRoom - DTM Experience 2014,Racing
331800,RaceRoom - DTM Experience 2014,Simulation
331800,RaceRoom - DTM Experience 2014,Sports
310880,Basketball Pro Management 2015,Simulation
310880,Basketball Pro Management 2015,Sports
310880,Basketball Pro Management 2015,Strategy
222631,Train Simulator: BR 9F Loco Add-On,Simulation
325137,X-Plane 10 AddOn - Carenado - V35 Bonanza,Simulation
256030,Shadows: Heretic Kingdoms,Indie
256030,Shadows: Heretic Kingdoms,RPG
332130,Antisquad - Skirmishes DLC,Action
332130,Antisquad - Skirmishes DLC,Adventure
332130,Antisquad - Skirmishes DLC,Strategy
297831,Total War: ROME II -  Black Sea Colonies Culture Pack,Strategy
334330,FaceRig Team Fortress 2 Avatars DLC,Animation &amp; Modeling
334330,FaceRig Team Fortress 2 Avatars DLC,Video Production
333220,Cherry Tree High I! My! Girls!,Indie
327310,The Marvellous Miss Take,Action
327310,The Marvellous Miss Take,Casual
327310,The Marvellous Miss Take,Indie
310640,European Fishing,Simulation
331380,Goat Simulator: MMO Simulator,Casual
331380,Goat Simulator: MMO Simulator,Indie
331380,Goat Simulator: MMO Simulator,Simulation
330350,Robotex,Action
330350,Robotex,Adventure
330350,Robotex,Casual
330350,Robotex,Indie
332360,Spriter Pro,Animation &amp; Modeling
332360,Spriter Pro,Design &amp; Illustration
332360,Spriter Pro,Utilities
316600,QP Shooting - Dangerous!!,Action
316600,QP Shooting - Dangerous!!,Indie
323000,Roaming Fortress,Action
323000,Roaming Fortress,Casual
323000,Roaming Fortress,Indie
323000,Roaming Fortress,Strategy
330260,The Dream Machine: Chapter 5,Adventure
330260,The Dream Machine: Chapter 5,Casual
330260,The Dream Machine: Chapter 5,Indie
330650,RPG Maker VX Ace - Dark Hero Character Pack,Design &amp; Illustration
330650,RPG Maker VX Ace - Dark Hero Character Pack,Web Publishing
329820,RPG Maker VX Ace - Old School Modern 2 Resource Pack,Design &amp; Illustration
329820,RPG Maker VX Ace - Old School Modern 2 Resource Pack,Web Publishing
329821,RPG Maker VX Ace - Tales of the Far East,Design &amp; Illustration
329821,RPG Maker VX Ace - Tales of the Far East,Web Publishing
325420,Homebrew - Vehicle Sandbox,Action
325420,Homebrew - Vehicle Sandbox,Indie
325420,Homebrew - Vehicle Sandbox,Racing
325420,Homebrew - Vehicle Sandbox,Simulation
325420,Homebrew - Vehicle Sandbox,Early Access
326730,Whisper of a Rose,Adventure
326730,Whisper of a Rose,Indie
326730,Whisper of a Rose,RPG
328680,Crab Cakes Rescue,Casual
328680,Crab Cakes Rescue,Indie
327172,LEGO Batman 3: Beyond Gotham DLC: Dark Knight,Action
327172,LEGO Batman 3: Beyond Gotham DLC: Dark Knight,Adventure
222638,Train Simulator: South London Network Route Add-On,Simulation
298930,Darkness Within 1: In Pursuit of Loath Nolder,Adventure
298930,Darkness Within 1: In Pursuit of Loath Nolder,Indie
332480,Phoenix Force,Action
332480,Phoenix Force,Indie
324510,Boundless,Action
324510,Boundless,Adventure
324510,Boundless,Indie
324510,Boundless,Massively Multiplayer
324510,Boundless,RPG
324510,Boundless,Early Access
312420,Hell,Strategy
331130,Boundless - Adventurer Edition,Action
331130,Boundless - Adventurer Edition,Adventure
331130,Boundless - Adventurer Edition,Indie
331130,Boundless - Adventurer Edition,Massively Multiplayer
331130,Boundless - Adventurer Edition,RPG
331900,PAYDAY 2: Gage Historical Pack,Action
331900,PAYDAY 2: Gage Historical Pack,RPG
312310,Ensign-1,Action
312310,Ensign-1,Indie
312310,Ensign-1,Simulation
312310,Ensign-1,Early Access
328690,Gold Rush! Anniversary Special Edition Upgrade,Adventure
328690,Gold Rush! Anniversary Special Edition Upgrade,Indie
327610,Khet 2.0 - Eye of Horus Beam Splitter,Casual
327610,Khet 2.0 - Eye of Horus Beam Splitter,Indie
327610,Khet 2.0 - Eye of Horus Beam Splitter,Strategy
329823,RPG Maker VX Ace - Community Resource Pack,Design &amp; Illustration
329823,RPG Maker VX Ace - Community Resource Pack,Web Publishing
332470,Making History: The Great War Demo,Strategy
305960,Dragon: The Game,Action
305960,Dragon: The Game,Indie
305960,Dragon: The Game,RPG
305960,Dragon: The Game,Simulation
305960,Dragon: The Game,Early Access
298850,Millennium 5 - The Battle of the Millennium,Adventure
298850,Millennium 5 - The Battle of the Millennium,Casual
298850,Millennium 5 - The Battle of the Millennium,Indie
298850,Millennium 5 - The Battle of the Millennium,RPG
272090,Pool Nation - Unlock Assets Pack,Casual
272090,Pool Nation - Unlock Assets Pack,Indie
272090,Pool Nation - Unlock Assets Pack,Simulation
272090,Pool Nation - Unlock Assets Pack,Sports
272090,Pool Nation - Unlock Assets Pack,Strategy
328280,Pool Nation - Pack of Pipes,Casual
328280,Pool Nation - Pack of Pipes,Indie
328280,Pool Nation - Pack of Pipes,Simulation
328280,Pool Nation - Pack of Pipes,Sports
328280,Pool Nation - Pack of Pipes,Strategy
272084,Pool Nation - Skate Pack,Casual
272084,Pool Nation - Skate Pack,Indie
272084,Pool Nation - Skate Pack,Simulation
272084,Pool Nation - Skate Pack,Sports
272084,Pool Nation - Skate Pack,Strategy
285730,Pool Nation - Flair Pack,Casual
285730,Pool Nation - Flair Pack,Indie
285730,Pool Nation - Flair Pack,Simulation
285730,Pool Nation - Flair Pack,Sports
285730,Pool Nation - Flair Pack,Strategy
328290,Pool Nation - Sports Pack,Casual
328290,Pool Nation - Sports Pack,Indie
328290,Pool Nation - Sports Pack,Simulation
328290,Pool Nation - Sports Pack,Sports
328290,Pool Nation - Sports Pack,Strategy
272083,Pool Nation - Ramp Pack,Casual
272083,Pool Nation - Ramp Pack,Indie
272083,Pool Nation - Ramp Pack,Simulation
272083,Pool Nation - Ramp Pack,Sports
272083,Pool Nation - Ramp Pack,Strategy
265140,Magic 2015 - Garruk's Revenge Expansion,Strategy
326210,Collection Unlock—Battle Boosters,Strategy
286991,Chuck's Challenge 3D: Soundtrack & DLC,Indie
298160,Eldevin,Casual
298160,Eldevin,Free to Play
298160,Eldevin,Indie
298160,Eldevin,Massively Multiplayer
298160,Eldevin,RPG
312060,FINAL FANTASY XIV Online Free Trial,Massively Multiplayer
312060,FINAL FANTASY XIV Online Free Trial,RPG
325139,X-Plane 10 AddOn - Carenado - F33A Bonanza,Simulation
315050,Eldevin : Deluxe Pack,Casual
315050,Eldevin : Deluxe Pack,Free to Play
315050,Eldevin : Deluxe Pack,Indie
315050,Eldevin : Deluxe Pack,Massively Multiplayer
315050,Eldevin : Deluxe Pack,RPG
324420,Desert Ashes,Indie
324420,Desert Ashes,Strategy
296510,Magnetic By Nature,Action
296510,Magnetic By Nature,Adventure
296510,Magnetic By Nature,Indie
322930,aerofly RC 7,Indie
322930,aerofly RC 7,Simulation
332030,Magnetic by Nature OST: Extended Edition,Action
332030,Magnetic by Nature OST: Extended Edition,Adventure
332030,Magnetic by Nature OST: Extended Edition,Indie
332800,Five Nights at Freddy's 2,Indie
293440,Elliot Quest,Action
293440,Elliot Quest,Adventure
293440,Elliot Quest,Indie
293440,Elliot Quest,RPG
289650,Assassin's Creed® Unity,Action
289650,Assassin's Creed® Unity,Adventure
294860,Valkyria Chronicles™,Action
294860,Valkyria Chronicles™,RPG
294860,Valkyria Chronicles™,Strategy
305880,Leona's Tricky Adventures,Adventure
305880,Leona's Tricky Adventures,Indie
260410,Get Off My Lawn!,Casual
260410,Get Off My Lawn!,Free to Play
260410,Get Off My Lawn!,Indie
275690,Handsome Jack Doppelganger Pack,Action
275690,Handsome Jack Doppelganger Pack,RPG
204630,Retro City Rampage™ DX,Action
204630,Retro City Rampage™ DX,Adventure
204630,Retro City Rampage™ DX,Indie
204630,Retro City Rampage™ DX,Racing
313690,LEGO® Batman™3: Beyond Gotham,Action
313690,LEGO® Batman™3: Beyond Gotham,Adventure
330470,Over The Void,Indie
295047,Rocksmith® 2014 – Tom Petty and the Heartbreakers - “American Girl”,Casual
295047,Rocksmith® 2014 – Tom Petty and the Heartbreakers - “American Girl”,Simulation
295046,Rocksmith® 2014 – Tom Petty and the Heartbreakers - “Refugee”,Casual
295046,Rocksmith® 2014 – Tom Petty and the Heartbreakers - “Refugee”,Simulation
295048,Rocksmith® 2014 – Tom Petty - “Free Fallin’”,Casual
295048,Rocksmith® 2014 – Tom Petty - “Free Fallin’”,Simulation
295049,Rocksmith® 2014 – Tom Petty - “I Won’t Back Down”,Casual
295049,Rocksmith® 2014 – Tom Petty - “I Won’t Back Down”,Simulation
295045,Rocksmith® 2014 – Tom Petty and the Heartbreakers - “Learning to Fly”,Casual
295045,Rocksmith® 2014 – Tom Petty and the Heartbreakers - “Learning to Fly”,Simulation
328170,aerofly RC 7 Professional Edition,Indie
328170,aerofly RC 7 Professional Edition,Simulation
324250,Knights of Pen and Paper - Haunted Fall,Indie
324250,Knights of Pen and Paper - Haunted Fall,RPG
328171,aerofly RC 7 Ultimate Edition,Indie
328171,aerofly RC 7 Ultimate Edition,Simulation
330690,Quantum Rush Champions Original Soundtracks,Action
330690,Quantum Rush Champions Original Soundtracks,Racing
330690,Quantum Rush Champions Original Soundtracks,Sports
306398,Tropico 5 - Joint Venture,RPG
306398,Tropico 5 - Joint Venture,Simulation
306398,Tropico 5 - Joint Venture,Strategy
331891,Guns and Robots - Terminator Pack,Action
331891,Guns and Robots - Terminator Pack,Free to Play
331891,Guns and Robots - Terminator Pack,Indie
331891,Guns and Robots - Terminator Pack,Massively Multiplayer
331891,Guns and Robots - Terminator Pack,RPG
253290,FOTONICA,Action
253290,FOTONICA,Indie
277740,Train Simulator: Union Pacific FEF-3 Loco Add-On,Simulation
329660,Silent Service,Simulation
329680,Task Force 1942: Surface Naval Action in the South Pacific,Simulation
332000,Fantasy Grounds - C&C: A1 Assault on Blacktooth Ridge,Indie
332000,Fantasy Grounds - C&C: A1 Assault on Blacktooth Ridge,RPG
332000,Fantasy Grounds - C&C: A1 Assault on Blacktooth Ridge,Strategy
332001,Fantasy Grounds - C&C: A2 Slag Heap,Indie
332001,Fantasy Grounds - C&C: A2 Slag Heap,RPG
332001,Fantasy Grounds - C&C: A2 Slag Heap,Strategy
332010,Fantasy Grounds - C&C: A3 The Wicked Cauldron,Indie
332010,Fantasy Grounds - C&C: A3 The Wicked Cauldron,RPG
332010,Fantasy Grounds - C&C: A3 The Wicked Cauldron,Strategy
332011,Fantasy Grounds - C&C: A4 Usurpers of the Fell Axe,Indie
332011,Fantasy Grounds - C&C: A4 Usurpers of the Fell Axe,RPG
332011,Fantasy Grounds - C&C: A4 Usurpers of the Fell Axe,Strategy
332020,Fantasy Grounds - C&C: A5 The Shattered Horn,Indie
332020,Fantasy Grounds - C&C: A5 The Shattered Horn,RPG
332020,Fantasy Grounds - C&C: A5 The Shattered Horn,Strategy
306370,World of Subways 1 – The Path,Simulation
328310,Logistics Company,Simulation
272080,"Pool Nation - Cues, Balls and Decals Pack",Casual
272080,"Pool Nation - Cues, Balls and Decals Pack",Indie
272080,"Pool Nation - Cues, Balls and Decals Pack",Simulation
272080,"Pool Nation - Cues, Balls and Decals Pack",Sports
272080,"Pool Nation - Cues, Balls and Decals Pack",Strategy
329500,SPACECOM Demo,Indie
329500,SPACECOM Demo,Strategy
327830,"Europa Universalis IV: Guns, Drums and Steel Music Pack",Simulation
327830,"Europa Universalis IV: Guns, Drums and Steel Music Pack",Strategy
321800,Icewind Dale: Enhanced Edition,Adventure
321800,Icewind Dale: Enhanced Edition,RPG
321800,Icewind Dale: Enhanced Edition,Strategy
310033,Europa Universalis IV: Catholic League Unit Pack,Simulation
310033,Europa Universalis IV: Catholic League Unit Pack,Strategy
310034,Europa Universalis IV: Songs of War Music Pack,Simulation
310034,Europa Universalis IV: Songs of War Music Pack,Strategy
310031,Expansion - Europa Universalis IV: Art of War,Simulation
310031,Expansion - Europa Universalis IV: Art of War,Strategy
310032,Europa Universalis IV: Evangelical Union Unit Pack,Simulation
310032,Europa Universalis IV: Evangelical Union Unit Pack,Strategy
331000,Fantasy Grounds - FATE Core Ruleset,Indie
331000,Fantasy Grounds - FATE Core Ruleset,RPG
331000,Fantasy Grounds - FATE Core Ruleset,Strategy
320670,Season Match 3 - Curse of the Witch Crow,Adventure
320670,Season Match 3 - Curse of the Witch Crow,Casual
328990,Koya Rift,Indie
268710,Zero Point,Indie
318710,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC10 Reanimation-Before Death Pack,Action
318710,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC10 Reanimation-Before Death Pack,Adventure
282512,Alien: Isolation - Corporate Lockdown,Action
327270,Soundtrack,Action
327270,Soundtrack,RPG
328820,Lords of the Fallen™ Artbook,Action
328820,Lords of the Fallen™ Artbook,RPG
328821,Lords of the Fallen™ Map,Action
328821,Lords of the Fallen™ Map,RPG
326990,Deep Eclipse: New Space Odyssey,Action
326990,Deep Eclipse: New Space Odyssey,Indie
264690,Coin Crypt,Indie
264690,Coin Crypt,RPG
319970,The Detail,Adventure
319970,The Detail,Indie
317201,Lords of the Fallen - Demonic Weapon Pack,Action
317201,Lords of the Fallen - Demonic Weapon Pack,RPG
317208,Lords of the Fallen - Lion Heart Pack,Action
317208,Lords of the Fallen - Lion Heart Pack,RPG
317200,Lords of the Fallen - Monk Decipher,Action
317200,Lords of the Fallen - Monk Decipher,RPG
317202,Lords of the Fallen - The Foundation Boost,Action
317202,Lords of the Fallen - The Foundation Boost,RPG
317203,Lords of the Fallen - The Arcane Boost,Action
317203,Lords of the Fallen - The Arcane Boost,RPG
265300,Lords Of The Fallen™,Action
265300,Lords Of The Fallen™,RPG
295035,Rocksmith® 2014 – The Killers - “Mr. Brightside”,Casual
295035,Rocksmith® 2014 – The Killers - “Mr. Brightside”,Simulation
328900,B-17 Flying Fortress: The Mighty 8th,Simulation
328920,F-117A Nighthawk Stealth Fighter 2.0,Simulation
270490,The Forest of Doom,Adventure
270490,The Forest of Doom,Indie
270490,The Forest of Doom,RPG
284140,Majestic Nights,Action
284140,Majestic Nights,Adventure
284140,Majestic Nights,Indie
284140,Majestic Nights,RPG
327440,Hail to the King: Deathbat,Action
327440,Hail to the King: Deathbat,Adventure
327440,Hail to the King: Deathbat,Casual
327440,Hail to the King: Deathbat,Indie
327440,Hail to the King: Deathbat,RPG
308270,Buzz Aldrin's Space Program Manager,Simulation
308270,Buzz Aldrin's Space Program Manager,Strategy
330631,RPG Maker VX Ace - Halloween Tiles Resource Pack,Design &amp; Illustration
330631,RPG Maker VX Ace - Halloween Tiles Resource Pack,Web Publishing
329822,RPG Maker VX Ace - Forest of the Necromancer Soundscapes,Design &amp; Illustration
329822,RPG Maker VX Ace - Forest of the Necromancer Soundscapes,Web Publishing
310110,NS2: Combat,Action
310110,NS2: Combat,Indie
310110,NS2: Combat,RPG
330630,RPG Maker VX Ace - Underworld Soundscapes,Design &amp; Illustration
330630,RPG Maker VX Ace - Underworld Soundscapes,Web Publishing
328930,Fleet Defender: The F-14 Tomcat Simulation,Simulation
331270,Merchants of Kaidan Demo,Adventure
331270,Merchants of Kaidan Demo,Indie
331270,Merchants of Kaidan Demo,RPG
331270,Merchants of Kaidan Demo,Simulation
331270,Merchants of Kaidan Demo,Strategy
310100,Natural Selection 2 - Reaper Pack,Action
310100,Natural Selection 2 - Reaper Pack,Indie
310100,Natural Selection 2 - Reaper Pack,Strategy
318100,AXYOS,Action
318100,AXYOS,Indie
318100,AXYOS,Massively Multiplayer
318100,AXYOS,Early Access
209650,Call of Duty®: Advanced Warfare - Gold Edition,Action
317660,Call of Duty®: Advanced Warfare - Season Pass,Action
328530,Pirate Hell Demo,Action
274940,Depth,Action
274940,Depth,Indie
284730,Dark Arcana: The Carnival,Adventure
284730,Dark Arcana: The Carnival,Casual
295036,Rocksmith® 2014 – The Killers - “When You Were Young”,Casual
295036,Rocksmith® 2014 – The Killers - “When You Were Young”,Simulation
295038,Rocksmith® 2014 – The Killers - “Spaceman”,Casual
295038,Rocksmith® 2014 – The Killers - “Spaceman”,Simulation
295037,Rocksmith® 2014 – The Killers - “Somebody Told Me”,Casual
295037,Rocksmith® 2014 – The Killers - “Somebody Told Me”,Simulation
295039,Rocksmith® 2014 – The Killers - “Runaways”,Casual
295039,Rocksmith® 2014 – The Killers - “Runaways”,Simulation
304000,theHunter: Wayfarer Starter Pack,Action
304000,theHunter: Wayfarer Starter Pack,Adventure
304000,theHunter: Wayfarer Starter Pack,Free to Play
304000,theHunter: Wayfarer Starter Pack,Simulation
304000,theHunter: Wayfarer Starter Pack,Sports
326130,Alcatraz Builder,Casual
328080,Rise to Ruins,Indie
328080,Rise to Ruins,Simulation
328080,Rise to Ruins,Strategy
328080,Rise to Ruins,Early Access
322000,Democracy 3: Clones and Drones,Indie
322000,Democracy 3: Clones and Drones,Simulation
322000,Democracy 3: Clones and Drones,Strategy
274620,Skara - The Blade Remains,Action
274620,Skara - The Blade Remains,Free to Play
274620,Skara - The Blade Remains,Indie
274620,Skara - The Blade Remains,RPG
274620,Skara - The Blade Remains,Early Access
328210,Rise to Ruins - The Living Soundtrack!,Indie
328210,Rise to Ruins - The Living Soundtrack!,Simulation
328210,Rise to Ruins - The Living Soundtrack!,Strategy
325320,Mythos: The Beginning - Director's Cut,Adventure
325320,Mythos: The Beginning - Director's Cut,RPG
316910,Tales of Maj'Eyal - Ashes of Urh'Rok,Adventure
316910,Tales of Maj'Eyal - Ashes of Urh'Rok,Indie
316910,Tales of Maj'Eyal - Ashes of Urh'Rok,RPG
249050,Dungeon of the Endless™,Adventure
249050,Dungeon of the Endless™,Indie
249050,Dungeon of the Endless™,RPG
249050,Dungeon of the Endless™,Strategy
268080,Dungeon of the Endless™ - Crystal Edition Upgrade,Adventure
268080,Dungeon of the Endless™ - Crystal Edition Upgrade,Indie
268080,Dungeon of the Endless™ - Crystal Edition Upgrade,RPG
268080,Dungeon of the Endless™ - Crystal Edition Upgrade,Strategy
321980,Hardland,Action
321980,Hardland,Adventure
321980,Hardland,Indie
321980,Hardland,RPG
321980,Hardland,Early Access
324610,The Shopkeeper,Adventure
324610,The Shopkeeper,Indie
320790,Fabula Mortis,Action
320790,Fabula Mortis,Indie
317360,Double Action: Boogaloo,Action
317360,Double Action: Boogaloo,Free to Play
317360,Double Action: Boogaloo,Indie
285980,Kromaia,Action
285980,Kromaia,Indie
328790,Prophour23 - Soundtrack,Action
328790,Prophour23 - Soundtrack,Indie
328790,Prophour23 - Soundtrack,Strategy
65980,Sid Meier's Civilization®: Beyond Earth™,Strategy
328850,Organ Trail: Director's Cut - Soundtrack,Indie
328850,Organ Trail: Director's Cut - Soundtrack,Strategy
318430,Squishy the Suicidal Pig,Adventure
318430,Squishy the Suicidal Pig,Indie
317020,Pajama Sam: Games to Play on Any Day,Casual
317030,Fatty Bear's Birthday Surprise,Adventure
317030,Fatty Bear's Birthday Surprise,Casual
328440,Deadlock: Planetary Conquest,Strategy
328450,Deadlock II: Shrine Wars,Strategy
328460,Redline,Action
328460,Redline,Racing
328470,Slave Zero,Action
327910,7th Legion,Action
327910,7th Legion,Adventure
327910,7th Legion,Strategy
329350,TesserAct Demo,Indie
326391,Graviteam Tactics: Shield of the Prophet,Strategy
308420,Ziggurat,Action
308420,Ziggurat,Indie
308420,Ziggurat,RPG
329360,TesserAct - Official Soundtrack,Indie
322040,Cooking Academy Fire and Knives,Action
322040,Cooking Academy Fire and Knives,Casual
329480,Snow Light,Action
329480,Snow Light,Adventure
329480,Snow Light,Indie
